species,decimalLatitude,decimalLongitude,eventDate,country,stateProvince,basisOfRecord,wc2.1_10m_bio_1,wc2.1_10m_bio_2,wc2.1_10m_bio_3,wc2.1_10m_bio_4,wc2.1_10m_bio_5,wc2.1_10m_bio_6,wc2.1_10m_bio_7,wc2.1_10m_bio_8,wc2.1_10m_bio_9,wc2.1_10m_bio_10,wc2.1_10m_bio_11,wc2.1_10m_bio_12,wc2.1_10m_bio_13,wc2.1_10m_bio_14,wc2.1_10m_bio_15,wc2.1_10m_bio_16,wc2.1_10m_bio_17,wc2.1_10m_bio_18,wc2.1_10m_bio_19,presence
Prosopis cineraria,25.338021,76.01789,2024-05-24T13:21:53,India,Rajasthan,HUMAN_OBSERVATION,26.433698654174805,13.372854232788086,39.58690643310547,631.00848388671875,43.049251556396484,9.26824951171875,33.781002044677734,29.065208435058594,25.39441680908203,33.83095932006836,17.946208953857422,692,256,2,160.47984313964844,600,8,60,12,1
Prosopis cineraria,24.70739,46.605543,2024-08-13T12:09:07,Saudi Arabia,Ar Riyad,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,9.59157,76.52215,2024-08-17,India,NA,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,17.348728,42.284548,2024-08-08T08:53:45,Saudi Arabia,Jizan,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,24.959473,55.154608,2024-09-24T08:48:18,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.711444854736328,12.973234176635742,45.256282806396484,610.9986572265625,41.73100662231445,13.064857482910156,28.666149139404297,20.608224868774414,33.3464241027832,34.692893981933594,19.850645065307617,95,31,0,111.7878646850586,65,4,4,52,1
Prosopis cineraria,27.620125,75.109605,2024-10-13T16:24,India,Rajasthan,HUMAN_OBSERVATION,24.605812072753906,14.672374725341797,42.84312057495117,671.5069580078125,39.947998046875,5.701250076293945,34.24674987792969,29.190292358398438,16.423791885375977,31.9464168548584,15.379083633422852,446,161,3,145.84962463378906,356,13,214,15,1
Prosopis cineraria,24.95932,55.155027,2024-10-26T08:36:43,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.711444854736328,12.973234176635742,45.256282806396484,610.9986572265625,41.73100662231445,13.064857482910156,28.666149139404297,20.608224868774414,33.3464241027832,34.692893981933594,19.850645065307617,95,31,0,111.7878646850586,65,4,4,52,1
Prosopis cineraria,24.959242,55.155072,2024-10-26T08:41:49,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.711444854736328,12.973234176635742,45.256282806396484,610.9986572265625,41.73100662231445,13.064857482910156,28.666149139404297,20.608224868774414,33.3464241027832,34.692893981933594,19.850645065307617,95,31,0,111.7878646850586,65,4,4,52,1
Prosopis cineraria,24.829756,55.564941,2024-10-20T09:51,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.478666305541992,14.009333610534668,46.41926574707031,636.834716796875,42.033748626708984,11.853750228881836,30.17999839782715,23.325082778930664,32.19704055786133,34.77370834350586,19.22974967956543,138,39,2,95.8483657836914,84,10,13,64,1
Prosopis cineraria,25.336251,76.014348,2024-11-01T17:37:19,India,Rajasthan,HUMAN_OBSERVATION,26.433698654174805,13.372854232788086,39.58690643310547,631.00848388671875,43.049251556396484,9.26824951171875,33.781002044677734,29.065208435058594,25.39441680908203,33.83095932006836,17.946208953857422,692,256,2,160.47984313964844,600,8,60,12,1
Prosopis cineraria,24.731237,46.57147,2024-11-24T13:24:36,Saudi Arabia,Ar Riyad,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,25.218064,55.453324,2024-11-28T08:21:45,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.32109260559082,12.483570098876953,44.91035461425781,597.59783935546875,40.90594482421875,13.109302520751953,27.796642303466797,20.387123107910156,34.21623611450195,34.21623611450195,19.676313400268555,114,37,0,114.9690933227539,78,3,3,66,1
Prosopis cineraria,9.20656,76.60817,2024-11-21,India,NA,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,27.810803,74.433861,2024-12-01T09:46:44,India,Rajasthan,HUMAN_OBSERVATION,25.733999252319336,15.307791709899902,43.879783630371094,681.2725830078125,40.98175048828125,6.0960001945495605,34.88574981689453,30.55329132080078,17.319374084472656,33.08158493041992,16.367916107177734,367,129,3,141.8838348388672,291,11,173,15,1
Prosopis cineraria,25.573143,75.863487,2024-12-03T11:51,India,Rajasthan,HUMAN_OBSERVATION,26.452770233154297,13.09504222869873,39.684654235839844,619.25787353515625,42.32524871826172,9.327500343322754,32.99774932861328,29.08358383178711,25.642791748046875,33.626373291015625,18.079416275024414,680,245,2,159.8000946044922,588,9,60,14,1
Prosopis cineraria,26.824845,70.662368,2024-12-06T12:08:29,India,Rajasthan,HUMAN_OBSERVATION,27.09835433959961,15.895042419433594,45.34412384033203,636.39129638671875,42.532249450683594,7.478000164031982,35.05424880981445,31.35587501525879,19.087541580200195,33.64058303833008,18.065208435058594,183,72,1,161.3525390625,158,4,82,4,1
Prosopis cineraria,25.576529,75.872737,2024-12-03T11:50,India,Rajasthan,HUMAN_OBSERVATION,26.452770233154297,13.09504222869873,39.684654235839844,619.25787353515625,42.32524871826172,9.327500343322754,32.99774932861328,29.08358383178711,25.642791748046875,33.626373291015625,18.079416275024414,680,245,2,159.8000946044922,588,9,60,14,1
Prosopis cineraria,27.014969,71.647033,2024-12-21T09:04:54,India,Rajasthan,HUMAN_OBSERVATION,26.902156829833984,15.510354042053223,43.77499008178711,664.15765380859375,42.665000915527344,7.232999801635742,35.43199920654297,31.327999114990234,22.798625946044922,33.867000579833984,17.54541778564453,166,60,1,146.17738342285156,134,5,79,5,1
Prosopis cineraria,25.182285,55.24037,2024-12-29T12:12:58,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.414962768554688,11.28270149230957,42.78170394897461,584.6048583984375,40.30908966064453,13.936363220214844,26.372726440429688,20.560606002807617,34.1209602355957,34.1209602355957,19.94772720336914,106,35,0,115.61170196533203,73,2,2,62,1
Prosopis cineraria,25.366762,56.34885,2024-12-29T17:08:06,United Arab Emirates,Sharjah,HUMAN_OBSERVATION,27.716169357299805,9.95796012878418,41.1638298034668,536.79486083984375,39.1716423034668,14.980597496032715,24.191043853759766,21.32611846923828,31.34502410888672,33.60572052001953,20.735820770263672,143,40,0,111.43392181396484,98,2,4,88,1
Prosopis cineraria,25.183071,55.240306,2024-12-29T11:59:12,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.414962768554688,11.28270149230957,42.78170394897461,584.6048583984375,40.30908966064453,13.936363220214844,26.372726440429688,20.560606002807617,34.1209602355957,34.1209602355957,19.94772720336914,106,35,0,115.61170196533203,73,2,2,62,1
Prosopis cineraria,24.893685,55.765087,2024-12-28T13:28:07,United Arab Emirates,Sharjah,HUMAN_OBSERVATION,27.542186737060547,14.14608383178711,47.476051330566406,618.79803466796875,41.855751037597656,12.059499740600586,29.79625129699707,20.422000885009766,32.02491760253906,34.62575149536133,19.535167694091797,149,41,2,94.5710220336914,89,10,14,71,1
Prosopis cineraria,24.893917,55.764753,2024-12-28T13:37:22,United Arab Emirates,Sharjah,HUMAN_OBSERVATION,27.542186737060547,14.14608383178711,47.476051330566406,618.79803466796875,41.855751037597656,12.059499740600586,29.79625129699707,20.422000885009766,32.02491760253906,34.62575149536133,19.535167694091797,149,41,2,94.5710220336914,89,10,14,71,1
Prosopis cineraria,9.26476,76.78704,2024-12-19,India,NA,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,26.36269,70.501322,2024-12-28T17:00,India,Rajasthan,HUMAN_OBSERVATION,27.27860450744629,16.30699920654297,46.089385986328125,621.791748046875,42.9114990234375,7.530250072479248,35.381248474121094,31.2708740234375,19.435832977294922,33.69987487792969,18.464624404907227,187,71,1,154.90582275390625,160,4,82,4,1
Prosopis cineraria,26.36276,70.491507,2024-12-28T16:49,India,Rajasthan,HUMAN_OBSERVATION,27.29384422302246,16.47835350036621,46.105228424072266,631.913818359375,43.037498474121094,7.296750068664551,35.74074935913086,31.44387435913086,20.955791473388672,33.81395721435547,18.33829116821289,183,70,1,154.95266723632813,157,4,80,4,1
Prosopis cineraria,25.551385,55.819312,2024-12-22T14:43,United Arab Emirates,Umm Al Qaywayn,HUMAN_OBSERVATION,27.5136661529541,13.606694221496582,46.71659851074219,609.42010498046875,41.576454162597656,12.45041561126709,29.12603759765625,20.481348037719727,34.57280731201172,34.57280731201172,19.72308349609375,134,40,0,113.28451538085938,92,3,3,83,1
Prosopis cineraria,25.553826,55.81805,2024-12-22T11:42,United Arab Emirates,Umm Al Qaywayn,HUMAN_OBSERVATION,27.5136661529541,13.606694221496582,46.71659851074219,609.42010498046875,41.576454162597656,12.45041561126709,29.12603759765625,20.481348037719727,34.57280731201172,34.57280731201172,19.72308349609375,134,40,0,113.28451538085938,92,3,3,83,1
Prosopis cineraria,27.979475,73.363097,2024-12-21T16:17:06,India,Rajasthan,HUMAN_OBSERVATION,26.31096839904785,15.154396057128906,42.4296760559082,729.67547607421875,41.82875061035156,6.112249851226807,35.71649932861328,31.731332778930664,21.71754264831543,34.10008239746094,16.236499786376953,302,103,2,127.60433197021484,221,10,151,15,1
Prosopis cineraria,25.069614,55.24307,2023-01-17T11:30:48,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.60400390625,12.717489242553711,45.18278884887695,602.88421630859375,41.33896255493164,13.192207336425781,28.14675521850586,20.58627700805664,34.521949768066406,34.521949768066406,19.872814178466797,105,34,0,113.12736511230469,71,3,3,59,1
Prosopis cineraria,25.191773,55.310772,2023-01-04T10:10:05,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.414962768554688,11.28270149230957,42.78170394897461,584.6048583984375,40.30908966064453,13.936363220214844,26.372726440429688,20.560606002807617,34.1209602355957,34.1209602355957,19.94772720336914,106,35,0,115.61170196533203,73,2,2,62,1
Prosopis cineraria,24.788014,55.605609,2023-01-05T16:51:24,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.478666305541992,14.009333610534668,46.41926574707031,636.834716796875,42.033748626708984,11.853750228881836,30.17999839782715,23.325082778930664,32.19704055786133,34.77370834350586,19.22974967956543,138,39,2,95.8483657836914,84,10,13,64,1
Prosopis cineraria,24.796384,55.610845,2023-01-05T08:34:57,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.478666305541992,14.009333610534668,46.41926574707031,636.834716796875,42.033748626708984,11.853750228881836,30.17999839782715,23.325082778930664,32.19704055786133,34.77370834350586,19.22974967956543,138,39,2,95.8483657836914,84,10,13,64,1
Prosopis cineraria,25.143651,55.865369,2023-03-18T11:46,United Arab Emirates,Sharjah,HUMAN_OBSERVATION,27.473020553588867,13.540291786193848,46.674163818359375,605.96978759765625,41.417999267578125,12.407750129699707,29.010250091552734,20.476999282836914,31.77950096130371,34.399417877197266,19.647249221801758,159,43,2,94.63045501708984,96,10,15,78,1
Prosopis cineraria,25.03422,56.196717,2023-03-21T11:14,United Arab Emirates,Ras Al Khaymah,HUMAN_OBSERVATION,26.843334197998047,10.704000473022461,41.791683197021484,558.89691162109375,39.098751068115234,13.486000061035156,25.612751007080078,20.258209228515625,27.741958618164063,32.96970748901367,19.55525016784668,180,43,2,84.23283386230469,100,12,30,82,1
Prosopis cineraria,25.262466,55.664171,2023-03-22T08:31,United Arab Emirates,Sharjah,HUMAN_OBSERVATION,27.176990509033203,13.724812507629395,46.75021743774414,612.57208251953125,41.48125076293945,12.123499870300293,29.357749938964844,20.123083114624023,31.913665771484375,34.2720832824707,19.32237434387207,133,39,1,103.7537841796875,85,6,8,72,1
Prosopis cineraria,24.45413,54.378978,2023-03-14T12:19:44,United Arab Emirates,Abu Dhabi,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,24.291419,52.638231,2023-03-08T09:44,United Arab Emirates,Abu Dhabi,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,26.825587,76.695228,2023-03-21T10:00:02,India,Rajasthan,HUMAN_OBSERVATION,25.707916259765625,14.320916175842285,41.21601486206055,667.80322265625,41.98550033569336,7.239500045776367,34.746002197265625,29.385957717895508,24.217666625976563,33.05233383178711,16.577667236328125,661,253,2,154.6167449951172,568,14,250,18,1
Prosopis cineraria,24.850834,55.701402,2023-04-06T07:09:11,United Arab Emirates,Sharjah,HUMAN_OBSERVATION,27.542186737060547,14.14608383178711,47.476051330566406,618.79803466796875,41.855751037597656,12.059499740600586,29.79625129699707,20.422000885009766,32.02491760253906,34.62575149536133,19.535167694091797,149,41,2,94.5710220336914,89,10,14,71,1
Prosopis cineraria,25.377503,76.006005,2023-04-28T11:01:23,India,Rajasthan,HUMAN_OBSERVATION,26.433698654174805,13.372854232788086,39.58690643310547,631.00848388671875,43.049251556396484,9.26824951171875,33.781002044677734,29.065208435058594,25.39441680908203,33.83095932006836,17.946208953857422,692,256,2,160.47984313964844,600,8,60,12,1
Prosopis cineraria,24.801422,55.624988,2023-04-17T17:10:13,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.478666305541992,14.009333610534668,46.41926574707031,636.834716796875,42.033748626708984,11.853750228881836,30.17999839782715,23.325082778930664,32.19704055786133,34.77370834350586,19.22974967956543,138,39,2,95.8483657836914,84,10,13,64,1
Prosopis cineraria,25.994205,50.582878,2023-05-22T12:22:10,Bahrain,Southern,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,26.843606,75.802418,2023-06-21T16:01,India,Rajasthan,HUMAN_OBSERVATION,25.04510498046875,13.548291206359863,41.59490203857422,631.9945068359375,40.06650161743164,7.494500160217285,32.57200241088867,28.750333786010742,17.352540969848633,31.9042911529541,16.311540603637695,612,214,3,151.36993408203125,511,13,269,17,1
Prosopis cineraria,26.843585,75.802405,2023-07-09T18:38:29,India,Rajasthan,HUMAN_OBSERVATION,25.04510498046875,13.548291206359863,41.59490203857422,631.9945068359375,40.06650161743164,7.494500160217285,32.57200241088867,28.750333786010742,17.352540969848633,31.9042911529541,16.311540603637695,612,214,3,151.36993408203125,511,13,269,17,1
Prosopis cineraria,25.397226,55.715846,2023-07-22T22:11,United Arab Emirates,Sharjah,HUMAN_OBSERVATION,27.45061492919922,14.091062545776367,47.37446975708008,615.1614990234375,41.87200164794922,12.128000259399414,29.744001388549805,20.38016700744629,32.11341857910156,34.58637619018555,19.57258415222168,142,41,1,104.79832458496094,92,6,7,81,1
Prosopis cineraria,9.43883,77.56629,2023-07-15,India,NA,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,9.43883,77.56629,2023-07-15,India,NA,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,25.673,55.969,2023-07-25,United Arab Emirates,Ras al-Khaymah,MATERIAL_SAMPLE,27.561437606811523,11.70688247680664,43.417415618896484,595.1937255859375,40.41255187988281,13.44898796081543,26.963563919067383,20.634075164794922,34.41450881958008,34.41450881958008,19.947031021118164,142,41,0,115.85537719726563,99,1,1,92,1
Prosopis cineraria,26.861264,75.791469,2023-08-07T16:57:40,India,Rajasthan,HUMAN_OBSERVATION,25.04510498046875,13.548291206359863,41.59490203857422,631.9945068359375,40.06650161743164,7.494500160217285,32.57200241088867,28.750333786010742,17.352540969848633,31.9042911529541,16.311540603637695,612,214,3,151.36993408203125,511,13,269,17,1
Prosopis cineraria,26.457131,57.895476,2023-08-20T17:13,Iran (Islamic Republic of),Hormozgan,HUMAN_OBSERVATION,24.08539581298828,8.97612476348877,38.135826110839844,547.967529296875,34.88800048828125,11.350749969482422,23.537250518798828,17.70866584777832,24.981416702270508,30.299583435058594,16.944583892822266,274,46,7,61.42710876464844,126,29,64,112,1
Prosopis cineraria,27.512519,57.85161,2023-08-20T11:40,Iran (Islamic Republic of),Kerman,HUMAN_OBSERVATION,25.149093627929688,10.256479263305664,37.302730560302734,667.01031494140625,37.816001892089844,10.32075023651123,27.495250701904297,17.634624481201172,31.98120880126953,32.887290954589844,16.493083953857422,220,47,3,84.9437255859375,129,21,21,111,1
Prosopis cineraria,27.532846,57.888773,2023-08-20T11:25,Iran (Islamic Republic of),Kerman,HUMAN_OBSERVATION,25.149093627929688,10.256479263305664,37.302730560302734,667.01031494140625,37.816001892089844,10.32075023651123,27.495250701904297,17.634624481201172,31.98120880126953,32.887290954589844,16.493083953857422,220,47,3,84.9437255859375,129,21,21,111,1
Prosopis cineraria,26.842589,75.815347,2023-09-21T12:38,India,Rajasthan,HUMAN_OBSERVATION,25.04510498046875,13.548291206359863,41.59490203857422,631.9945068359375,40.06650161743164,7.494500160217285,32.57200241088867,28.750333786010742,17.352540969848633,31.9042911529541,16.311540603637695,612,214,3,151.36993408203125,511,13,269,17,1
Prosopis cineraria,23.17712,72.65044,2023-09-13,India,Gujarat,HUMAN_OBSERVATION,27.05453109741211,13.922478675842285,45.773536682128906,462.886962890625,41.48699951171875,11.071000099182129,30.416000366210938,28.63941764831543,26.637001037597656,32.5589599609375,20.727375030517578,716,264,1,151.94830322265625,596,4,93,6,1
Prosopis cineraria,23.154419999999998,72.65347,2023-09-13,India,Gujarat,HUMAN_OBSERVATION,27.364009857177734,13.446603775024414,45.85880661010742,445.2445068359375,41.20349884033203,11.881750106811523,29.321748733520508,28.865041732788086,23.267791748046875,32.632957458496094,21.249000549316406,759,268,1,151.73899841308594,624,4,109,6,1
Prosopis cineraria,23.12276,72.61926,2023-09-15,India,Gujarat,HUMAN_OBSERVATION,27.364009857177734,13.446603775024414,45.85880661010742,445.2445068359375,41.20349884033203,11.881750106811523,29.321748733520508,28.865041732788086,23.267791748046875,32.632957458496094,21.249000549316406,759,268,1,151.73899841308594,624,4,109,6,1
Prosopis cineraria,23.21728,72.66303,2023-09-11,India,Gujarat,HUMAN_OBSERVATION,27.05453109741211,13.922478675842285,45.773536682128906,462.886962890625,41.48699951171875,11.071000099182129,30.416000366210938,28.63941764831543,26.637001037597656,32.5589599609375,20.727375030517578,716,264,1,151.94830322265625,596,4,93,6,1
Prosopis cineraria,23.22268,72.6617,2023-09-11,India,Gujarat,HUMAN_OBSERVATION,27.05453109741211,13.922478675842285,45.773536682128906,462.886962890625,41.48699951171875,11.071000099182129,30.416000366210938,28.63941764831543,26.637001037597656,32.5589599609375,20.727375030517578,716,264,1,151.94830322265625,596,4,93,6,1
Prosopis cineraria,23.11651,72.61184,2023-09-16,India,Gujarat,HUMAN_OBSERVATION,27.364009857177734,13.446603775024414,45.85880661010742,445.2445068359375,41.20349884033203,11.881750106811523,29.321748733520508,28.865041732788086,23.267791748046875,32.632957458496094,21.249000549316406,759,268,1,151.73899841308594,624,4,109,6,1
Prosopis cineraria,25.977216,51.045749,2023-09-13T13:21:54,Qatar,Madinat ash Shamal,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,25.536845,55.623867,2023-10-23T09:58:49,United Arab Emirates,Umm Al Qaywayn,HUMAN_OBSERVATION,27.141862869262695,12.090324401855469,44.33485794067383,590.6390380859375,40.29127502441406,13.020805358886719,27.270469665527344,20.275503158569336,33.95883560180664,33.95883560180664,19.59697914123535,125,39,0,116.8289566040039,87,1,1,79,1
Prosopis cineraria,23.907372,54.941372,2023-10-22T17:29:10,United Arab Emirates,Abu Dhabi,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,30.216244,75.01799,2023-10-20T11:52:20.428Z,India,NA,HUMAN_OBSERVATION,24.14511489868164,13.958354949951172,40.05496597290039,749.2760009765625,40.51974868774414,5.671750068664551,34.847999572753906,30.200666427612305,15.360958099365234,32.277626037597656,14.07479190826416,394,113,2,120.54708862304688,295,23,143,35,1
Prosopis cineraria,24.596125,55.609347,2023-11-26T16:55:07,United Arab Emirates,Abu Dhabi,HUMAN_OBSERVATION,27.635051727294922,13.932062149047852,45.85630416870117,647.600341796875,42.23925018310547,11.857250213623047,30.381999969482422,23.51416778564453,32.3848762512207,35.0369987487793,19.233291625976563,134,39,2,99.549468994140625,84,9,10,63,1
Prosopis cineraria,25.994142,50.583271,2023-11-03T12:10:57,Bahrain,Southern,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,26.841621,75.820641,2023-12-06T12:09:17,India,Rajasthan,HUMAN_OBSERVATION,25.04510498046875,13.548291206359863,41.59490203857422,631.9945068359375,40.06650161743164,7.494500160217285,32.57200241088867,28.750333786010742,17.352540969848633,31.9042911529541,16.311540603637695,612,214,3,151.36993408203125,511,13,269,17,1
Prosopis cineraria,26.8423,75.8214,2023-12-07,India,NA,HUMAN_OBSERVATION,25.04510498046875,13.548291206359863,41.59490203857422,631.9945068359375,40.06650161743164,7.494500160217285,32.57200241088867,28.750333786010742,17.352540969848633,31.9042911529541,16.311540603637695,612,214,3,151.36993408203125,511,13,269,17,1
Prosopis cineraria,26.8416,75.8206,2023-12-05,India,NA,HUMAN_OBSERVATION,25.04510498046875,13.548291206359863,41.59490203857422,631.9945068359375,40.06650161743164,7.494500160217285,32.57200241088867,28.750333786010742,17.352540969848633,31.9042911529541,16.311540603637695,612,214,3,151.36993408203125,511,13,269,17,1
Prosopis cineraria,24.965,55.145,2023-12-11T14:43,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.711444854736328,12.973234176635742,45.256282806396484,610.9986572265625,41.73100662231445,13.064857482910156,28.666149139404297,20.608224868774414,33.3464241027832,34.692893981933594,19.850645065307617,95,31,0,111.7878646850586,65,4,4,52,1
Prosopis cineraria,23.686159,58.578376,2023-12-24T15:45,Oman,Muscat,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,26.840327,75.822949,2023-12-08T08:05:41,India,Rajasthan,HUMAN_OBSERVATION,25.04510498046875,13.548291206359863,41.59490203857422,631.9945068359375,40.06650161743164,7.494500160217285,32.57200241088867,28.750333786010742,17.352540969848633,31.9042911529541,16.311540603637695,612,214,3,151.36993408203125,511,13,269,17,1
Prosopis cineraria,23.611531,58.587692,2023-12-24T15:45,Oman,Muscat,HUMAN_OBSERVATION,26.941917419433594,9.146566390991211,40.136940002441406,488.2220153808594,38.06760025024414,15.279199600219727,22.788400650024414,21.360599517822266,27.28499984741211,32.57426834106445,20.51026725769043,122,23,1,67.21391296386719,61,9,16,55,1
Prosopis cineraria,25.597976,55.800016,2022-03-12T16:00,United Arab Emirates,Umm Al Qaywayn,HUMAN_OBSERVATION,27.5136661529541,13.606694221496582,46.71659851074219,609.42010498046875,41.576454162597656,12.45041561126709,29.12603759765625,20.481348037719727,34.57280731201172,34.57280731201172,19.72308349609375,134,40,0,113.28451538085938,92,3,3,83,1
Prosopis cineraria,11.030401,79.342084,2022-03-20T08:13:08,India,Tamil Nadu,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,24.955446,55.713355,2022-03-25T16:40,United Arab Emirates,Sharjah,HUMAN_OBSERVATION,27.542186737060547,14.14608383178711,47.476051330566406,618.79803466796875,41.855751037597656,12.059499740600586,29.79625129699707,20.422000885009766,32.02491760253906,34.62575149536133,19.535167694091797,149,41,2,94.5710220336914,89,10,14,71,1
Prosopis cineraria,25.034673,55.239732,2022-04-15T17:01Z,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.60400390625,12.717489242553711,45.18278884887695,602.88421630859375,41.33896255493164,13.192207336425781,28.14675521850586,20.58627700805664,34.521949768066406,34.521949768066406,19.872814178466797,105,34,0,113.12736511230469,71,3,3,59,1
Prosopis cineraria,27.297963,75.815626,2022-04-21,India,NA,HUMAN_OBSERVATION,24.163530349731445,14.176604270935059,42.216461181640625,653.7254638671875,39.590248107910156,6.009500026702881,33.58074951171875,28.252416610717773,16.284334182739258,31.255416870117188,15.107375144958496,572,205,2,153.6551971435547,490,13,237,17,1
Prosopis cineraria,17.50263,78.38629,2022-04-22,India,NA,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,25.389433,56.305933,2022-04-20,United Arab Emirates,NA,PRESERVED_SPECIMEN,26.267541885375977,10.180375099182129,40.47581100463867,569.43218994140625,38.20100021362305,13.049249649047852,25.151750564575195,19.57729148864746,27.241792678833008,32.5752067565918,18.85733413696289,211,48,2,83.7257080078125,117,14,36,98,1
Prosopis cineraria,24.600241,73.705638,2022-05-30,India,NA,HUMAN_OBSERVATION,24.77676010131836,12.195854187011719,41.18238067626953,508.0747375488281,38.782501220703125,9.16825008392334,29.61425018310547,26.502792358398438,17.808124542236328,30.832082748413086,17.808124542236328,640,201,2,142.16651916503906,519,8,84,8,1
Prosopis cineraria,25.99373,50.582887,2022-06-05T12:09:40,Bahrain,Southern,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,24.378388,54.548592,2022-08-09T10:11:13,United Arab Emirates,Abu Dhabi,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,17.50263,78.38629,2022-08-19,India,NA,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Prosopis cineraria,26.956603,70.886438,2022-09-16T18:09:34,India,Rajasthan,HUMAN_OBSERVATION,27.047916412353516,14.781707763671875,43.569801330566406,633.0382080078125,42.20349884033203,8.277000427246094,33.92649841308594,31.163707733154297,23.193416595458984,33.52012634277344,18.039417266845703,197,78,1,164.00376892089844,169,6,91,6,1
Prosopis cineraria,23.879063,55.038181,2022-11-27T15:10:31,United Arab Emirates,Abu Dhabi,HUMAN_OBSERVATION,28.262615203857422,13.884437561035156,45.00081253051758,661.51983642578125,43.16899871826172,12.315250396728516,30.853748321533203,24.100582122802734,35.78324890136719,35.78324890136719,19.650917053222656,98,30,1,100.28958892822266,64,6,6,45,1
Prosopis cineraria,25.184622,55.252416,2022-12-29T11:31,United Arab Emirates,Dubay,HUMAN_OBSERVATION,27.414962768554688,11.28270149230957,42.78170394897461,584.6048583984375,40.30908966064453,13.936363220214844,26.372726440429688,20.560606002807617,34.1209602355957,34.1209602355957,19.94772720336914,106,35,0,115.61170196533203,73,2,2,62,1
